price,availability_365,calculated_host_listings_count,minimum_nights
500,0,2,1
115,0,1,7
150,0,1,1
110,0,1,4
160,0,1,2
230,0,1,5
120,0,1,2
110,305,2,2
80,195,1,3
199,0,1,3
280,69,1,3
140,0,1,3
50,188,1,7
40,0,1,1
200,2,1,1
1095,240,1,2
56,16,11,1
80,95,1,1
154,0,1,3
63,0,1,7
125,0,1,2
99,91,9,3
265,0,1,1
65,0,1,2
199,72,9,3
45,0,1,1
69,0,1,20
65,130,2,1
82,0,1,7
249,177,6,1
220,0,2,2
95,20,1,5
34,71,1,3
190,215,1,5
160,0,1,2
85,0,2,1
38,193,6,30
58,0,1,3
179,235,1,2
40,164,4,1
45,36,1,7
150,0,1,4
200,359,31,30
125,0,1,3
50,220,3,3
60,0,1,2
70,0,3,1
88,0,1,1
370,0,1,4
100,125,1,3
122,0,1,1
50,89,1,2
60,248,1,3
50,0,1,7
60,61,3,1
53,357,1,2
150,0,1,3
75,11,3,5
129,74,9,3
250,5,1,7
98,0,2,3
99,0,2,3
120,6,1,3
120,231,1,1
60,0,1,2
89,0,1,1
40,51,4,1
150,0,1,1
89,359,4,1
49,24,1,2
60,47,1,3
500,214,1,7
75,358,4,2
169,362,87,30
150,0,1,4
120,4,1,3
165,0,1,4
72,0,2,3
120,3,1,3
275,35,2,3
130,117,1,2
90,179,1,4
105,358,1,4
190,181,25,30
82,0,1,2
69,166,1,5
99,0,1,3
58,0,1,5
100,30,1,2
121,179,1,9
95,342,3,1
389,64,3,1
90,0,1,1
75,0,2,1
150,4,2,2
35,0,1,1
45,0,1,5
150,0,1,3
190,190,25,30
199,89,9,4
35,284,1,1
75,342,1,1
40,0,1,10
99,0,2,2
75,0,1,2
40,279,8,2
180,0,1,4
91,0,3,1
55,0,3,30
120,0,2,2
69,29,1,15
60,0,1,3
333,210,1,30
50,246,1,2
60,90,2,3
150,309,1,2
150,0,1,1
89,364,1,1
135,0,1,2
115,343,1,1
100,324,3,7
76,0,3,7
110,0,1,2
60,0,1,5
40,226,1,1
50,0,1,7
49,0,1,3
200,0,1,1
65,0,2,3
68,0,1,1
199,0,2,3
80,0,1,2
50,0,1,1
78,291,1,3
65,254,2,1
55,298,2,3
63,315,1,3
43,364,6,2
140,0,1,2
72,129,2,2
199,61,2,4
90,110,3,2
55,248,4,1
120,0,2,3
135,0,1,14
80,116,3,2
154,27,1,4
175,0,1,7
80,0,1,5
50,2,1,20
125,220,1,1
150,0,1,2
174,65,1,3
40,0,1,1
45,325,4,3
100,0,2,5
50,0,1,2
115,33,1,1
175,0,1,5
130,361,4,1
63,257,2,3
130,0,1,2
275,137,1,2
130,275,1,3
154,0,1,3
43,14,1,2
225,87,1,3
60,165,2,3
60,0,1,4
180,0,1,1
150,102,3,2
169,0,1,1
83,348,1,1
40,354,4,1
75,0,1,2
89,0,1,2
150,0,1,2
68,332,5,30
200,280,4,30
144,0,1,1
150,0,1,4
75,0,2,2
150,4,1,2
105,75,1,3
350,332,4,30
200,0,1,3
150,312,5,28
98,123,5,1
122,226,5,28
90,0,1,1
450,0,1,2
125,0,1,2
185,103,1,2
359,0,1,3
39,327,2,1
65,98,3,2
60,311,3,1
170,280,2,3
60,0,1,5
200,0,1,7
50,23,2,1
206,0,1,5
50,0,1,4
222,365,50,30
175,342,50,30
90,35,1,1
196,154,1,2
170,278,87,30
70,75,2,3
899,161,1,3
78,88,5,1
399,0,1,3
120,0,1,6
55,0,1,5
189,0,1,1
95,0,2,2
70,0,1,2
60,72,3,2
45,0,5,2
120,227,1,2
37,306,3,2
125,0,1,4
50,9,2,1
75,0,1,2
80,311,8,30
60,0,1,1
68,253,2,3
300,31,3,5
75,0,1,3
89,317,4,1
53,0,1,1
62,327,8,2
100,96,1,3
300,12,1,3
83,0,2,1
60,0,1,1
30,0,1,1
118,87,1,2
150,0,1,5
92,43,1,6
99,255,1,1
124,0,1,2
45,133,5,1
175,0,1,4
147,72,1,2
75,72,1,2
99,267,1,2
120,0,1,1
47,0,2,5
157,223,1,3
80,206,9,7
69,0,3,1
250,312,1,2
175,64,1,2
45,280,1,2
80,0,1,2
217,14,1,3
129,0,1,2
199,0,1,1
119,0,1,3
195,0,1,2
80,0,2,1
126,0,1,2
55,0,1,6
100,0,1,2
59,0,5,2
51,0,1,7
250,260,1,2
150,177,1,1
800,0,2,30
140,54,1,1
95,0,2,5
600,174,1,2
40,0,1,3
85,76,5,1
150,4,1,3
60,0,2,30
149,0,1,5
40,0,1,6
69,0,1,1
300,89,1,2
149,0,1,3
120,149,1,1
40,0,1,9
270,0,1,7
200,10,1,3
120,0,1,3
50,93,1,3
290,341,1,14
100,323,1,2
250,133,1,3
45,97,3,3
85,5,2,5
300,265,1,1
35,0,1,1
55,0,1,7
225,67,2,2
78,82,1,4
49,311,3,2
130,332,20,30
115,3,1,5
59,0,1,3
32,0,2,1
45,34,2,2
70,0,2,2
99,311,3,3
105,285,1,3
160,0,1,5
114,0,1,1
55,0,1,3
120,90,1,1
55,151,2,7
160,0,1,2
110,4,1,2
60,13,2,4
130,310,20,30
115,7,1,1
150,0,1,1
100,0,1,4
85,0,2,2
55,57,7,1
55,30,2,1
90,0,1,2
80,0,1,7
150,0,1,2
350,0,1,5
110,365,2,1
164,0,1,2
42,0,1,2
325,310,1,5
140,0,1,3
75,0,1,10
66,180,4,2
66,170,4,2
95,15,2,1
115,326,2,1
60,0,1,7
800,365,3,7
200,1,1,3
112,0,1,7
100,0,1,2
84,356,3,1
62,0,3,1
35,0,1,1
62,354,3,1
115,0,1,5
155,285,1,3
165,0,1,3
60,0,2,3
400,14,1,2
90,312,1,1
90,0,1,1
75,0,1,4
1500,186,1,3
55,0,2,3
120,180,1,1
600,269,3,2
72,102,12,1
120,0,1,30
200,341,1,6
99,0,1,3
40,0,1,2
185,0,1,3
90,60,1,2
615,117,1,4
180,20,1,7
75,0,1,1
80,71,1,1
90,125,8,30
179,0,1,1
269,0,1,5
106,0,1,5
110,283,1,14
800,269,3,2
60,0,1,1
219,45,1,4
150,113,4,5
289,0,1,3
55,0,1,3
139,0,1,2
65,105,1,2
239,0,1,3
110,128,2,3
89,248,1,10
0,127,4,2
150,86,2,2
45,365,6,1
55,0,1,1
55,91,2,1
164,307,33,30
65,365,1,1
63,6,1,1
70,89,1,1
120,0,1,4
82,75,3,1
56,0,1,2
80,0,1,1
139,82,1,2
110,295,1,2
60,90,1,2
70,330,1,1
69,26,2,1
45,364,2,3
58,0,1,5
110,358,1,5
80,179,1,1
51,28,1,2
50,0,2,4
273,116,1,3
212,239,1,3
54,345,4,2
170,164,1,1
102,0,2,1
50,0,2,3
85,164,1,2
80,0,1,1
50,0,1,1
86,0,1,1
136,0,1,3
79,180,6,1
211,0,3,1
70,129,2,2
159,180,6,1
55,0,1,1
119,180,6,1
120,44,1,4
71,55,1,2
170,1,1,3
70,61,1,30
80,0,1,1
50,97,1,2
80,0,1,1
129,29,1,2
99,3,1,14
49,0,1,16
125,0,1,1
150,0,1,7
30,0,2,4
144,43,1,4
55,171,4,2
170,267,3,5
185,0,2,1
120,0,2,6
174,0,1,2
125,91,2,3
60,0,1,1
73,0,1,3
105,38,1,1
85,6,1,1
300,312,25,30
150,149,3,2
130,0,1,1
80,0,1,2
140,0,2,7
75,129,1,2
300,239,1,2
69,196,3,6
53,279,1,7
79,0,1,1
409,40,1,1
600,220,3,30
38,5,1,2
185,11,1,1
175,178,1,2
115,0,1,2
50,0,1,2
75,41,2,1
1000,0,1,2
70,0,1,3
85,0,1,4
250,0,1,90
40,0,1,2
50,1,1,5
162,0,1,3
250,145,1,2
35,0,1,7
295,188,1,2
75,259,3,2
45,365,6,1
38,0,1,1
61,35,1,1
340,0,1,2
170,213,1,2
80,336,1,5
94,0,2,2
54,0,2,2
80,0,1,5
58,0,1,5
120,0,1,8
45,226,5,1
120,193,1,1
70,77,2,4
215,0,1,3
250,0,1,2
72,21,1,3
181,0,1,1
85,355,2,2
80,341,7,3
115,0,1,1
50,364,3,14
255,326,1,14
120,0,1,2
61,0,2,10
65,3,3,1
55,0,1,2
298,189,3,2
672,266,13,2
100,10,1,2
199,0,1,1
60,177,2,2
130,0,1,9
80,0,2,2
200,0,1,2
66,88,1,2
165,226,7,3
350,0,1,3
85,177,1,5
150,0,2,7
100,294,15,30
90,63,1,2
144,94,2,4
90,0,2,1
210,0,1,2
350,10,1,2
68,57,1,2
60,0,1,3
60,250,2,1
127,0,1,1
60,273,3,4
60,0,1,4
110,81,1,1
69,193,2,2
70,0,1,4
125,0,1,2
59,0,1,3
200,60,1,3
70,0,2,1
60,0,1,1
70,0,1,1
50,0,1,4
65,188,1,1
120,76,2,1
95,0,5,1
70,0,1,4
192,0,1,2
60,68,3,7
175,188,1,4
295,208,2,30
50,0,1,3
66,0,1,3
226,56,1,2
250,0,1,2
530,0,1,4
106,0,1,4
40,341,1,5
34,365,5,30
140,0,1,3
50,0,2,5
125,178,1,3
245,46,1,5
400,364,2,1
65,2,1,2
65,0,1,2
50,0,1,1
80,0,1,16
150,0,1,1
77,198,1,1
99,140,6,4
127,0,1,1
39,164,3,1
69,0,1,4
195,12,1,1
50,0,1,2
99,90,2,2
75,0,1,4
89,246,1,2
265,118,1,5
400,97,3,3
160,39,1,4
75,0,1,7
175,0,1,2
55,0,1,1
105,18,1,2
495,343,1,1
34,247,2,2
0,0,5,2
233,365,1,90
85,305,1,30
133,0,1,2
70,324,3,2
70,350,3,2
60,355,3,2
300,51,5,2
150,0,1,2
72,0,1,1
200,0,1,5
80,0,2,1
74,49,1,7
190,0,1,3
78,0,2,1
250,0,1,2
198,263,13,2
220,0,5,1
75,0,1,1
110,0,1,2
105,6,3,1
250,1,1,3
150,266,1,1
32,333,7,4
260,26,2,3
70,0,1,5
115,0,1,3
80,177,2,1
50,0,1,4
47,0,1,1
97,0,1,1
95,1,2,2
35,342,4,30
65,0,1,2
45,342,2,3
60,0,1,4
99,0,2,1
35,363,1,4
150,0,1,1
50,0,1,2
50,3,2,4
151,0,1,6
44,0,1,2
38,0,4,1
325,156,1,6
300,0,1,1
139,67,2,1
175,0,1,1
168,0,1,2
250,0,1,1
250,0,1,3
100,0,1,2
160,0,1,2
449,357,4,3
90,0,3,4
250,0,1,14
350,0,1,2
55,164,2,14
70,0,1,1
275,310,1,3
79,0,1,1
70,365,1,31
40,0,1,3
105,239,1,2
70,0,1,2
60,0,1,6
64,0,1,7
250,311,1,2
75,330,7,3
275,0,1,2
100,26,3,2
50,148,4,1
49,0,5,2
125,0,1,2
130,364,50,30
118,0,1,1
150,333,50,30
300,58,1,3
49,191,5,2
245,5,1,4
60,0,3,1
160,0,1,7
275,318,25,30
120,1,1,1
150,9,1,3
59,0,1,4
150,0,1,2
154,0,1,2
174,0,1,3
250,81,1,30
200,2,1,2
60,0,1,1
85,281,2,3
120,10,1,4
115,76,1,60
47,320,2,4
150,1,1,3
140,0,1,2
65,64,1,2
140,82,2,3
47,317,2,4
100,0,1,2
70,15,1,1
62,178,1,1
188,0,1,2
185,0,1,2
252,327,13,2
44,0,4,2
180,0,1,3
50,6,1,5
799,359,1,5
180,60,1,2
180,0,1,2
170,354,1,5
186,0,1,7
82,326,2,30
90,83,1,5
172,0,1,2
60,254,2,6
0,0,2,2
52,0,1,2
184,0,1,2
145,68,1,4
65,0,1,2
100,0,1,4
74,61,1,7
200,38,1,2
175,55,1,1
130,0,1,1
48,9,4,2
200,0,1,3
205,332,33,30
90,180,1,15
130,295,1,3
149,0,1,2
389,357,4,3
250,0,1,2
699,324,4,3
67,0,1,3
135,0,1,2
90,0,1,1
83,0,2,2
37,71,2,7
65,81,1,1
0,73,1,5
100,0,1,1
270,234,3,1
35,263,4,30
120,0,1,20
67,0,1,2
85,0,1,2
225,0,1,2
200,179,1,2
389,357,4,3
182,28,2,5
54,361,6,2
400,26,1,3
50,0,1,4
125,0,1,3
140,42,1,3
0,176,6,1
0,232,6,1
0,222,6,1
99,0,1,1
105,46,2,2
139,25,1,5
100,74,2,1
130,134,1,3
229,364,33,30
77,200,1,3
75,0,1,4
65,0,1,4
80,0,1,5
125,365,1,9
65,109,2,3
220,91,1,7
150,0,1,2
60,365,1,2
180,0,1,5
165,0,2,3
75,0,2,1
100,90,2,1
120,0,1,2
179,185,1,3
125,179,1,1
49,26,2,3
49,22,2,3
90,0,1,4
50,0,4,2
499,240,1,2
36,231,4,2
5000,0,1,2
275,171,1,2
80,54,1,60
35,156,3,2
90,0,1,2
50,179,6,1
250,173,2,2
140,173,2,1
125,0,1,4
50,244,1,1
150,0,1,2
59,0,1,1
85,5,1,3
60,178,1,30
110,82,2,7
37,359,2,1
90,0,1,1
180,0,1,5
111,0,1,2
150,0,2,3
135,0,1,7
120,337,1,3
241,0,1,5
69,178,2,1
150,0,1,1
94,0,2,2
130,0,1,3
135,0,1,2
70,225,6,3
290,0,1,2
95,0,1,2
53,0,1,3
58,0,1,3
80,0,1,3
33,245,4,30
198,365,7,7
55,114,1,2
150,169,3,3
100,34,1,3
129,211,1,4
138,93,11,31
40,306,3,3
35,348,3,1
50,249,3,1
40,298,3,3
57,0,1,1
115,0,1,1
80,115,1,2
210,0,1,7
379,365,3,1
48,2,1,4
37,0,1,3
175,244,1,2
50,234,1,30
173,0,1,10
450,342,2,2
225,365,33,30
80,56,1,2
176,365,33,30
165,0,1,6
125,351,2,1
239,242,33,30
130,110,1,4
104,212,1,30
225,33,1,1
178,327,33,30
114,13,1,12
130,4,2,5
230,354,1,3
60,129,8,1
65,0,1,2
150,0,1,2
150,0,1,4
100,0,1,3
55,0,1,1
75,35,1,3
3900,180,1,30
65,0,1,3
89,86,1,5
159,2,2,3
170,0,1,4
115,0,2,3
125,0,1,3
325,0,1,2
165,263,4,3
129,43,1,2
350,0,2,3
90,306,8,30
216,364,33,30
50,118,1,2
110,0,1,15
55,82,1,4
300,0,1,2
49,362,4,1
158,0,1,14
97,2,1,3
95,70,1,1
100,364,4,3
65,57,1,3
100,0,1,7
50,0,2,3
75,84,2,1
55,0,2,2
55,156,1,10
175,336,2,1
100,0,1,3
75,0,1,2
75,0,3,1
35,364,1,7
53,0,1,2
95,0,1,2
175,65,1,5
180,171,1,5
55,65,1,1
79,48,1,7
30,292,1,2
50,0,1,3
150,0,2,10
133,281,91,30
496,313,1,3
75,188,1,30
100,124,2,1
1700,365,1,1
80,0,1,25
123,0,2,2
30,0,1,2
50,0,1,1
195,0,1,2
69,112,9,2
150,153,4,2
49,56,1,7
95,22,1,4
109,100,1,2
105,261,1,2
49,0,1,1
120,0,1,3
69,365,9,2
85,0,2,1
120,0,1,6
135,15,1,3
49,0,1,2
100,0,3,11
250,2,1,2
48,4,4,2
87,20,1,2
85,61,2,3
48,0,1,1
90,66,1,3
60,13,1,5
50,30,1,2
85,61,2,2
70,0,1,7
125,243,1,2
45,90,5,30
88,0,1,2
89,18,1,3
42,297,5,7
50,178,1,2
120,356,6,1
60,332,1,2
62,0,1,1
175,365,33,30
76,310,1,1
47,63,1,1
175,365,33,30
60,0,1,1
200,0,1,4
175,365,33,30
55,6,1,2
220,365,33,30
60,0,2,2
50,0,1,1
175,365,33,30
75,32,1,30
250,0,2,3
85,0,2,1
174,0,1,3
100,0,1,4
260,330,1,30
75,48,1,3
160,136,1,3
88,0,1,4
170,141,2,18
95,0,1,2
62,108,3,3
45,16,1,5
100,270,31,30
60,0,1,4
211,237,1,7
100,0,1,3
250,39,2,1
125,0,1,6
145,86,1,4
116,0,1,2
50,39,1,28
175,0,1,2
175,365,33,30
246,359,4,2
44,0,3,3
99,269,1,1
62,351,5,2
55,318,4,1
69,365,9,2
150,16,1,5
125,176,8,50
80,0,1,4
42,311,5,2
42,1,5,2
50,42,1,4
69,116,9,2
145,194,1,2
58,0,1,4
65,0,1,1
175,0,1,2
100,87,1,6
135,59,1,2
120,0,2,1
49,3,1,2
48,0,1,2
55,0,1,1
435,0,2,3
93,0,3,2
60,0,4,2
42,0,2,4
40,0,1,4
88,86,1,2
85,0,1,1
60,320,4,2
58,178,2,1
90,318,1,2
65,112,3,2
76,0,1,3
74,0,1,4
95,31,1,1
210,268,1,2
50,0,1,1
93,0,1,7
250,51,1,1
269,10,1,4
70,169,2,1
90,0,1,5
422,339,1,5
250,41,1,2
99,328,2,3
65,44,1,4
55,155,4,1
149,0,1,2
45,58,1,21
40,156,2,3
135,0,1,2
45,0,1,1
75,0,1,3
200,0,1,1
145,0,1,3
160,0,1,1
100,42,2,3
58,84,2,1
120,0,2,3
80,364,2,2
65,11,1,2
115,0,1,2
220,334,33,30
225,315,33,30
100,0,1,2
225,346,33,30
245,54,1,2
80,272,1,2
110,182,2,2
183,37,1,2
55,354,1,1
250,0,1,2
275,0,1,2
120,135,1,5
89,0,1,2
100,89,1,3
59,63,1,3
50,8,4,4
45,365,5,3
50,0,2,1
49,96,2,2
55,0,1,2
69,140,2,2
275,129,1,1
125,0,1,2
300,179,1,2
145,205,1,30
170,291,1,30
95,217,5,30
243,284,33,30
150,199,5,30
23,0,1,1
60,0,1,3
181,329,33,30
70,278,7,5
53,89,2,3
130,157,1,1
350,151,4,30
60,179,2,4
35,50,1,7
179,0,1,3
65,303,7,4
75,0,1,4
90,6,1,2
114,0,1,1
111,96,1,3
58,84,2,1
95,15,1,3
220,0,1,1
99,0,3,5
93,0,1,30
55,53,1,5
50,257,4,1
308,156,232,30
150,127,1,1
35,0,1,7
150,0,1,2
75,0,1,2
150,27,1,1
65,205,1,3
350,0,1,6
125,15,1,1
59,35,1,1
140,0,1,2
75,331,3,2
184,0,2,2
125,113,1,1
175,365,50,30
367,358,50,30
75,0,4,2
80,0,1,5
137,350,5,2
95,0,1,1
125,363,1,3
150,94,4,3
115,0,1,1
45,80,2,5
55,46,1,1
180,0,1,4
55,0,1,2
99,14,1,2
200,288,1,2
70,0,1,1
125,88,1,5
150,25,1,7
164,18,1,2
101,0,1,1
60,1,2,2
130,357,2,2
150,83,1,2
114,0,1,6
225,106,3,2
250,0,1,3
99,153,4,2
209,0,1,2
59,42,1,1
300,30,1,15
160,0,1,3
45,314,1,4
250,184,2,2
60,359,1,1
120,365,2,1
47,0,2,2
53,0,1,2
55,0,3,3
225,34,1,3
78,365,4,2
52,78,3,1
60,32,1,2
161,63,3,3
150,36,1,2
60,82,2,1
75,0,1,5
38,29,4,7
35,95,1,1
115,0,1,5
130,10,1,2
159,0,2,2
83,0,1,2
225,47,1,3
70,0,1,2
70,0,1,1
125,245,1,4
125,314,91,30
75,0,1,1
55,0,1,4
198,0,1,2
200,87,2,1
102,0,1,2
80,0,1,1
350,0,1,7
140,0,1,6
155,4,1,2
310,347,1,1
525,34,1,2
200,0,1,4
95,0,1,2
35,0,1,3
150,0,1,1
98,0,1,2
79,0,2,5
79,225,1,2
87,0,1,3
210,13,1,2
150,24,1,5
260,222,2,2
121,0,1,3
129,310,12,30
90,157,1,2
100,0,1,2
250,354,2,5
250,360,1,1
225,43,1,4
45,44,1,21
165,179,2,14
85,36,1,2
29,178,6,4
85,19,3,3
75,0,1,1
330,0,1,3
79,59,2,1
125,0,2,2
78,0,1,2
70,0,2,1
113,297,1,2
370,171,2,5
150,79,1,30
60,128,8,1
65,0,1,1
103,0,1,4
60,0,1,5
65,0,1,4
80,0,1,3
50,115,1,1
60,359,6,1
0,0,1,3
137,0,3,3
150,83,1,3
65,0,1,2
120,50,2,1
225,0,1,14
50,0,1,3
435,22,1,5
100,0,1,2
150,76,1,5
85,356,2,2
69,324,1,2
235,351,33,30
47,100,2,1
134,316,3,2
200,0,1,7
150,0,1,4
99,5,2,4
70,88,1,4
148,98,1,1
30,180,2,14
450,0,1,7
150,0,1,2
50,0,1,28
45,0,1,1
55,342,4,1
105,89,3,30
85,19,1,1
131,5,1,3
169,16,1,4
58,49,4,2
140,291,1,2
200,75,1,3
120,13,1,2
75,342,2,1
99,0,1,3
120,0,1,4
45,17,4,2
89,179,2,1
186,0,1,3
70,0,1,3
90,281,2,1
35,0,1,1
134,0,1,2
99,38,1,30
85,1,1,7
80,336,4,3
45,312,4,3
110,347,4,3
139,37,1,2
120,318,1,1
110,0,1,2
110,3,1,1
38,26,1,8
100,21,1,1
250,0,1,3
110,0,1,7
199,34,1,2
40,0,1,1
195,47,1,3
25,0,1,7
52,310,1,2
75,352,8,3
99,170,2,90
55,0,1,5
54,0,2,6
90,167,2,2
50,0,1,3
53,54,4,2
59,41,4,2
99,12,3,1
195,0,1,3
160,36,2,3
250,0,1,4
150,89,1,2
85,88,1,3
45,0,1,2
149,12,2,5
60,81,1,1
99,305,1,2
65,0,2,2
225,311,49,30
79,249,6,999
36,89,1,1
79,333,6,30
54,276,6,30
79,0,1,1
145,13,1,3
300,75,1,30
58,248,1,1
70,0,1,3
50,0,1,4
55,365,6,1
170,288,2,3
124,272,2,2
40,0,2,3
111,56,3,1
75,0,2,2
325,86,1,2
107,9,1,3
60,0,1,1
60,0,1,3
60,234,1,2
120,0,1,2
200,0,1,5
135,363,1,7
41,125,2,1
160,0,1,2
80,0,1,3
100,39,1,2
59,54,1,1
65,0,1,3
225,159,1,4
175,239,2,3
100,168,1,3
119,0,1,2
30,27,1,3
400,90,1,30
32,0,1,1
245,50,1,5
700,258,1,3
90,0,3,2
30,72,2,1
135,160,1,6
200,29,1,1
120,0,1,4
119,78,2,1
196,6,1,2
80,324,6,30
55,340,6,1
88,54,2,2
78,0,2,1
50,0,1,5
215,6,1,2
300,294,1,2
160,0,1,60
250,0,2,1
125,0,1,7
180,303,3,2
650,0,1,2
60,283,1,1
695,1,1,3
280,341,25,30
100,0,1,1
75,0,1,1
135,139,2,2
50,18,3,2
175,161,10,30
80,0,1,21
50,94,5,1
130,145,2,4
70,6,1,4
45,325,5,1
250,94,1,2
155,307,4,1
100,125,1,1
76,349,1,2
240,179,1,5
80,0,1,4
35,0,1,1
50,0,1,4
90,0,1,3
65,70,1,2
100,99,1,2
92,14,1,3
425,125,1,1
58,21,1,1
85,0,1,30
250,0,1,2
116,0,1,7
120,0,1,2
70,0,1,3
100,2,1,1
76,8,1,2
150,7,1,1
100,0,1,5
75,0,1,4
125,0,2,3
120,0,1,15
42,62,1,2
349,105,3,1
299,83,1,1
30,361,2,3
70,46,2,2
1177,284,3,3
110,0,1,3
65,0,1,6
30,174,1,1
120,0,1,2
33,139,3,1
38,175,1,2
200,357,2,3
790,36,1,2
225,0,1,5
90,87,1,2
100,0,1,2
99,129,2,2
55,229,9,1
55,265,9,1
58,279,9,1
97,0,1,15
165,158,1,3
125,0,1,30
106,0,3,1
60,362,6,1
99,69,1,2
180,0,1,3
129,40,1,28
160,0,1,7
86,170,5,1
155,0,2,1
185,14,1,2
210,0,1,1
80,0,1,45
130,272,20,30
113,0,1,1
160,0,1,3
350,0,1,7
222,364,50,30
65,333,2,6
90,0,1,3
65,0,1,3
55,251,1,3
94,12,1,2
185,201,91,30
49,64,1,2
80,0,1,1
139,358,1,2
70,0,1,1
400,0,1,11
45,0,2,1
75,0,1,3
100,0,1,2
150,182,1,80
100,225,1,2
139,0,1,2
40,35,1,2
80,272,8,30
100,189,2,1
100,0,1,2
150,160,1,2
273,166,1,1
225,151,1,3
100,0,1,3
135,0,1,2
400,0,1,4
125,62,2,2
150,0,1,2
222,364,50,30
175,364,50,30
70,4,1,3
175,364,50,30
130,364,50,30
150,6,1,4
45,164,1,1
50,341,2,1
100,0,1,3
90,10,2,1
45,0,2,3
175,135,1,2
99,125,2,20
60,120,3,1
158,283,1,30
60,0,4,4
45,0,1,7
145,197,1,1
110,297,15,30
115,130,1,2
50,0,5,2
45,349,10,3
180,120,1,4
350,166,1,30
125,0,1,3
180,0,1,5
70,84,4,1
126,2,1,3
190,0,1,4
50,346,4,3
50,0,2,3
95,10,2,1
100,0,1,1
115,0,3,2
85,179,1,2
40,148,2,30
195,0,1,5
79,179,2,1
89,269,2,1
32,341,28,14
28,214,2,3
55,0,1,3
100,220,1,1
125,0,1,3
150,0,1,2
300,313,25,30
150,0,1,3
115,0,1,2
100,318,2,1
45,0,1,4
150,364,2,2
199,335,1,2
50,0,1,14
275,196,1,30
75,0,1,1
150,105,1,15
180,175,1,3
43,365,10,2
85,0,2,1
115,15,1,1
105,188,1,3
70,0,1,3
290,281,25,30
148,77,1,1
110,0,2,2
110,0,1,30
43,1,2,4
170,0,1,3
65,297,3,28
90,0,1,2
159,344,87,30
175,0,1,4
60,16,1,1
35,0,1,3
148,4,2,2
110,0,1,15
115,0,2,3
85,344,10,2
50,0,1,15
120,0,1,4
300,0,1,2
200,23,1,2
319,365,11,1
100,0,1,3
200,263,1,120
80,0,2,1
120,193,1,2
239,185,1,7
71,129,1,2
120,0,2,2
145,0,1,2
95,0,1,1
100,0,1,2
65,89,3,2
60,89,1,10
100,1,1,2
47,303,2,30
126,3,1,3
25,119,2,3
114,67,2,1
185,0,1,3
165,0,1,3
60,0,1,2
225,3,1,1
150,0,1,1
55,353,2,7
125,0,1,1
59,109,1,8
95,0,2,2
75,78,1,3
1500,219,5,5
85,309,4,30
75,0,1,3
130,0,1,1
70,292,4,30
128,0,1,4
130,116,1,2
120,0,1,4
69,0,1,5
47,0,1,1
181,0,1,2
48,179,4,2
50,0,1,2
60,76,3,2
58,88,3,3
99,101,1,1
150,200,3,3
225,0,1,1
40,364,3,1
130,165,1,2
35,318,3,1
169,344,87,30
150,305,2,1
169,282,121,30
37,67,4,15
125,342,5,30
62,0,1,2
120,8,1,2
55,0,1,5
250,0,1,1
45,0,1,3
120,357,1,3
55,0,1,5
140,0,1,2
100,0,1,1
80,28,1,3
70,0,1,7
189,17,1,3
200,35,7,2
45,333,3,1
275,235,1,120
150,364,50,30
150,364,50,30
65,365,2,1
150,364,50,30
195,364,50,30
59,0,1,5
43,301,2,1
160,42,1,10
95,0,2,1
190,310,1,20
125,347,91,30
165,0,1,2
135,32,1,1
225,72,1,3
380,173,1,1
200,0,1,3
129,0,2,3
133,87,1,2
44,0,2,2
142,0,1,10
55,11,1,3
185,15,1,9
110,0,2,4
175,364,50,30
222,364,50,30
175,344,50,30
175,364,50,30
115,0,2,2
180,0,1,1
80,0,1,4
125,323,2,30
125,0,2,2
475,123,1,1
750,89,4,1
86,0,1,4
75,35,1,1
153,365,33,30
165,2,1,2
55,75,1,1
50,155,4,1
45,261,8,30
35,0,1,1
90,157,1,7
149,274,1,2
175,101,2,2
90,0,1,4
108,213,4,30
78,0,3,2
50,0,1,1
250,0,1,6
95,0,1,2
85,0,1,1
100,37,1,1
60,179,1,60
160,0,1,4
68,0,1,1
85,195,2,3
198,298,3,30
290,0,1,3
48,0,1,3
60,0,1,1
75,35,1,1
250,0,1,4
50,188,1,5
90,0,1,1
155,304,4,1
220,0,1,5
250,89,1,2
378,52,1,1
325,0,1,3
35,0,1,2
45,57,7,2
96,32,4,30
78,73,1,2
110,93,1,4
37,0,1,10
135,365,18,1
45,42,11,1
60,0,1,3
125,0,1,4
95,177,1,1
5000,0,1,2
115,0,1,2
250,0,1,1
179,0,1,2
99,18,1,2
65,364,1,3
125,0,1,4
75,161,2,25
125,2,1,5
295,365,1,2
200,0,2,2
200,0,1,3
60,0,1,2
135,365,18,1
135,365,18,1
100,45,2,1
250,174,3,4
125,128,1,2
38,0,1,2
220,77,1,2
100,0,1,30
150,0,2,2
58,0,2,1
160,162,1,2
130,0,3,2
200,0,1,4
35,357,2,3
45,347,10,1
235,121,2,2
150,197,1,1
35,312,8,30
40,8,1,2
525,292,4,1
85,0,1,2
253,0,1,3
275,0,1,3
110,0,1,2
73,32,1,31
573,0,2,3
80,0,1,1
170,33,1,2
135,325,1,5
1100,333,2,30
120,341,1,5
195,0,1,3
115,71,1,2
70,0,2,2
766,352,2,30
200,0,1,3
150,0,2,1
125,54,1,5
75,0,1,3
95,0,1,1
140,148,4,2
83,86,4,30
